Board UID,7.21E+21,,,,,,,,,,,,,,,,,,,,,,,
Date-Time,ax[0](mg),ay[0](mg),az[0](mg),gx[0](dps),gy[0](dps),gz[0](dps),mx[0](uT),my[0](uT),mz[0](uT),Yaw[0](deg),Pitch[0](deg),Roll[0](deg),ax[1](mg),ay[1](mg),az[1](mg),gx[1](dps),gy[1](dps),gz[1](dps),mx[1](uT),my[1](uT),mz[1](uT),Yaw[1](deg),Pitch[1](deg),Roll[1](deg)
12:17:31 AM,-309.3,-292.3,1105.5,37.8,20.1,9.2,-12.8,-10.1,-52.4,112.46,-16.72,11.66,-753.2,-445.4,-550.6,37.7,-0.5,-45.6,44,-30.8,11.4,96.3,-25.96,161.56
12:17:32 AM,-50.8,-138.5,690,160.2,0.1,-14.4,-13.2,-5.9,-52.7,120.58,-13.84,6.16,59.5,-160.7,-406.4,286.7,123.8,286.7,50.6,-20,-0.6,115.34,-28.82,144.44
12:17:33 AM,-144.9,-102.8,889.2,21,-81.8,-65.1,-13.2,13.8,-51.6,132.64,0.24,3.52,247.2,-456.6,-1039.1,-286.7,-286.7,222.8,44.9,20.9,19.1,129.2,-17.08,151.08
12:17:34 AM,56.1,-22.8,980.8,-101.6,12.7,8.6,-18.3,19.8,-48.9,141.22,3.36,-3.86,-574.3,193.9,-456.3,49.3,61,-13.1,43.2,29.4,10.5,132.68,-7.5,148.7
12:17:35 AM,77,-159.9,900.4,59.1,-30.9,-64.3,-16.5,15.2,-49.2,141.78,-0.14,0.94,-681,126.8,-336.4,50.3,-63.5,-25.4,45,23.7,14.1,133.04,-11.54,146.5
12:17:36 AM,-319.8,-291.1,1950.3,-81.4,31,15.5,-18.8,15.9,-47.9,139.9,-2.36,0.76,-1238.5,393.9,-1069.3,44.1,21.7,-10.4,43.7,22.1,17.3,132.16,-5.56,149.18
12:17:37 AM,167.2,-212.5,1030.8,67.1,23.4,32.2,-15,17.9,-48.5,140.54,-1.24,1.68,-711.7,110.7,-312.1,49.2,37.7,20.5,42.5,23.9,19.2,138.5,-1.92,145.94
12:17:38 AM,44.7,137.6,517,46.7,28.9,94.6,-13.4,21.6,-47.7,137.78,4.94,3.12,-391.1,63.8,-398.6,83.8,11.7,6.7,36.2,21.9,30.8,148.2,-9.4,152.62
12:17:39 AM,136.9,18.4,623.4,91.7,46.2,-19.7,-15.5,20.4,-46.8,130.94,8.42,1.14,-375.6,270,-753,-286.7,-286.6,247.8,32.2,24.9,29.7,156.06,0.08,146.2
12:17:40 AM,239.3,176.7,1226.4,-191.7,72.8,2.7,-10.5,17.6,-48.6,134.52,2.82,8.3,-978.7,494.1,-1275.1,-143.7,44.6,-283.6,36.7,32.1,13.7,146.16,6.84,137.54
12:17:41 AM,-970.2,-303.9,1105.1,-65.3,-65.8,22.1,3.3,8.1,-50.1,131.92,-6.74,26.96,-1076.7,317.4,-591,-173.7,5.8,52.3,41.7,23.7,13.8,126.52,15.3,145.98
12:17:42 AM,-536.5,-383.9,631.2,-286.7,83.8,-65.6,-1.4,-2.4,-50.7,125.12,-17.76,23.88,51,900.2,-391,286.7,111.3,-115.5,39.2,31.7,-1.7,116.06,37.06,139.52
12:17:43 AM,-30.9,-147.7,565.8,48,-43,-84.9,-0.6,-26.1,-42.6,125.44,-44.78,29.26,-659,1196.1,-465.1,-270,89.3,85.4,45.2,14,15,108.14,18.44,143.58
12:17:44 AM,-190.7,-412.4,431,68.7,16.1,-10.7,-5,-24.6,-41.9,132.86,-44.52,20.2,-429.4,-16.2,-643.7,197.6,286.7,285.1,34.7,5.2,33.9,125.56,1.86,163.66
12:17:45 AM,-186.8,-112.2,785.5,286.7,114.9,-104.1,-5.2,-2.1,-48.9,143.98,-26.56,16.4,-503.3,15.7,-1197.8,65,-202.5,3.2,32.7,15.8,31.1,137.12,9.78,154.86
12:17:46 AM,-144.5,378.9,1627.2,-93.1,193.1,39.5,2,16.7,-46.2,161.2,-12.98,16.4,-1117.5,68.1,-1781.4,-193.9,202.1,0.3,39,11.7,24,136.68,2.02,149.58
12:17:47 AM,-368.9,270.8,428.5,50.1,-19.3,-12.8,5.1,21.8,-43.1,158.2,-0.92,24.72,-482.2,475.6,-992.7,-3.6,-102.5,46.5,36.3,21.8,20.9,134.46,17.14,147.8
12:17:48 AM,168.4,164.8,505.3,34.7,-79.2,45.8,2.7,25.1,-42.2,159.18,5.84,15.58,-582.9,265.3,-136.8,-136.6,-98.3,-6.8,39.5,24.3,12.8,128.74,22.64,131.14
12:17:49 AM,-47.7,-622.1,558.8,-244.1,-105.6,54.4,1.1,20.9,-44.9,153.24,-1.04,10.88,-444.6,-247.1,-350,-140.1,185,-56.2,42,21.6,6.3,114,19.76,124.1
12:17:50 AM,-561.6,-629.5,623.6,233.6,-45.2,-74.4,-5.2,19.8,-44.9,150.8,-3.62,5.86,-774.3,562.8,-1358,-111.7,-9.4,208.8,42.9,21.2,1.8,109.08,19.52,121.98
12:17:51 AM,-848.1,612.7,473.2,211.5,71.2,-169.8,-0.2,27.2,-41.1,161.44,4,14.82,-85,1357.4,-492.9,55.1,-90.7,286.4,30.9,36.2,3.9,135.94,36.74,132.7
12:17:52 AM,-266.9,264.9,335.5,-177,-3.8,-91.7,16.5,28.4,-35.7,179.44,5,28.18,-404.3,713.5,-277,-20.4,127.4,282.2,16.2,43.7,12,161.96,44.38,153.68
12:17:53 AM,-250.9,90.8,472.7,8.1,-1.6,19.6,17.9,34.1,-30.3,182.24,14.92,30.02,12.3,270.2,-270.4,-198.9,-117.1,80.4,-2.6,47.9,-5.7,180.8,68.54,164.68
12:17:54 AM,-542.2,190,676.9,38.4,-11.5,33,18.6,35.4,-28.4,180.74,18.86,34.82,-119.3,710.4,573.3,16.8,36.6,-12.2,-3.5,31.4,-34.5,28.88,80.18,12.98
12:17:55 AM,-469.9,292.6,758.4,26,-101.2,12.2,12.6,38.2,-26.9,180.5,21.3,31.34,82.9,781.5,221.7,-286.7,72.3,76.7,-6.6,34.2,-33,3.1,83.62,-19.04
12:17:56 AM,-1011.6,326.4,1921.7,0.6,49.8,-49.1,12.2,35.9,-30.2,181.5,15.52,27.34,-23.8,1541.7,1204.4,46.7,-113.6,70.1,5.1,20.3,-41.6,21.7,62.54,13.26
12:17:57 AM,-152.7,140.8,968.3,-93,-60.8,-56.2,13.8,33.6,-31.2,183.14,10.04,23.16,-259.7,738.6,177.6,173.2,-15.9,4.7,-1.8,38.4,-25.7,76.02,81.64,54.74
12:17:58 AM,-140.5,72,787.5,76.6,45.5,2.5,18.6,24.3,-36.3,183.8,1.28,25.08,194.8,380.2,294.6,-36.1,-66.5,89.2,-7.2,42.6,-19.5,13.12,86.54,-11.2
12:17:59 AM,-304.8,159.8,613.2,225.4,84,91.7,19.7,30.9,-31.1,186.98,17.2,29.3,241.5,680.6,115.8,-138.9,65.5,19.6,-6,45.9,-12.8,143.82,86.8,114.48
12:18:00 AM,-190.2,-36.2,737.2,42.6,-71.6,2.9,15.6,32,-31.5,181.36,10.62,25.6,-234.2,713.4,24.9,-61.9,100.2,-68.1,-1.4,43.8,-17.4,123.86,79.34,97.36
12:18:01 AM,-380,398.3,727.4,-84.8,79.8,10.2,15.5,32.9,-30,183.8,15.56,21.7,-95.8,1043.4,138.6,45.9,21.2,1,-2.1,41.1,-21,91.22,77.74,62.8
12:18:02 AM,-1132.5,17.8,1462.5,-87.6,-51.2,-15.2,19.4,26.4,-32,182.6,4.46,32.02,-17.4,1443.7,-664.1,34.6,-28.9,2.8,0.2,44,-14,152.58,77.38,125.7
12:18:03 AM,-326.2,188.6,767.4,-112.8,31.8,-46.3,19.8,19.8,-36.6,180.98,-3.78,31.6,5.2,795.4,166.7,72.5,-50.5,11.2,1.2,44.6,-9.6,167.44,76.82,139.26
12:18:04 AM,-145.7,38.7,548.1,66.7,29.3,-48.6,21.6,17.3,-36.6,188.06,-3.22,28.48,-180.3,471.2,-353.4,286.7,-86.3,-44.9,0.8,46.5,0.6,182.42,65.18,147.82
12:18:05 AM,-224.6,-52.3,513.6,17.8,0.4,-6.1,23.1,17.6,-34.5,191.36,-0.4,27.92,-153.4,431.5,-209.2,-176.7,-8.4,4.9,0.9,44.6,8.7,190.36,61.82,153.68
12:18:06 AM,-937.9,-475.7,1068,-4.6,79.8,-28,24.6,16.5,-32.6,190.86,-2.72,30.48,-58.2,1563.4,-422.9,89.3,9.6,49.3,-4.8,44,-5.4,184.38,78.26,150.3
12:18:07 AM,-1180.1,-889,1265.1,-23.2,28.6,-15.2,30,11.7,-28.2,190.64,-11.3,41.02,-180.7,1272.8,-1064.2,-30.4,24,59.9,-4.4,44,1.1,196.9,66.72,168.72
12:18:08 AM,-402.1,188.7,814.5,-13.3,-89.9,-72.9,28.1,12.5,-31.4,195.6,-9.38,33.16,-93.5,789.5,260.3,-85.3,-81.7,29.4,-9.6,42,-10.1,210.18,84.36,177.94
12:18:09 AM,-276,-54,695,26.9,-6.8,-64.3,27.8,7.8,-33.7,202.92,-10.64,26.44,-51.6,576,-0.9,-5.4,-73.9,12.3,-13.4,41.6,-10.4,292.22,88.42,-106.6
12:18:10 AM,-262.4,-24.2,721.9,-28.3,24.3,7.3,29.4,6.3,-32.6,207.16,-7.18,25.82,-89.1,685.2,112.7,-46,14.6,27.6,-16.7,41.6,-8.3,324.06,87.86,-80.36
12:18:11 AM,-520.3,-438.2,523.2,59.7,52.3,44.7,30.2,5.4,-31.5,207.42,-8.66,27.68,135.8,840.2,-138.1,-91.9,40.8,12.1,-16.7,40.2,-10.7,321.2,85.66,-78.08
12:18:12 AM,-1636.8,-1463.9,1417.5,-19,-17.6,53.4,33.2,7.4,-28.4,202.54,-9.82,35.72,722.1,1997.3,-144.8,-30.7,110,-10.6,-18.2,37.4,-15.9,324.52,78.16,-65.42
12:18:13 AM,-481,-274,680.8,-44.9,-2.3,-30.3,31.8,8,-30.5,202.06,-11.92,35.38,308.5,1064.3,440.2,-1.7,-70.4,-0.8,-14.9,37.7,-19.2,325.92,77.58,-62.9
12:18:14 AM,-85,-45.8,179.3,26.1,69.5,-25.2,34.1,6.2,-29.4,208.02,-14.7,36.54,7.7,233.5,-69.5,-15.2,-41.4,28.2,-16.5,38,-20.1,327.54,78.12,-64.58
12:18:15 AM,-561,-297.4,521.5,0.6,-8.7,15.7,35.6,7.7,-26.3,209.64,-10.32,37.82,281.5,828.8,201.5,-31,-4.6,28,-18.2,36.7,-21.5,343.5,73.62,-50.24
12:18:16 AM,-696.7,-236.6,761.7,34.3,-26.1,16,34.5,8.7,-27,208.32,-10.92,38.9,404.4,972.3,27.7,31.7,-5.3,-3.6,-20.4,35.7,-20,325.04,70.7,-70.26
12:18:17 AM,-459.7,465.7,906,71.2,49.2,3.7,32.6,10.5,-27.6,208.12,-4.62,37.24,108.3,654.3,267.4,-24,3.4,-16.7,-23.6,34.1,-17.7,321.76,68.26,-74
12:18:18 AM,-480.1,-87.9,760.9,-8.4,-36,36.7,32,10.8,-27,206.42,-1.6,36.68,251.9,843.3,161.2,-30.8,57.5,-33.3,-20.4,33,-20,341.1,66.18,-51.5
12:18:19 AM,-936.2,-929.6,1487.2,-74.4,0.1,99.4,28.4,10.5,-29.4,198.96,-5.92,33.4,544.3,1997.3,167.1,32.6,129.2,29.4,-15.3,32.6,-23,337.16,69.42,-44.76
12:18:20 AM,-301.3,-162,1108.9,-61,-9,10,26.3,12.9,-30,193.84,-4.42,32.72,-89.7,1076.7,301.8,38.9,13.1,20.4,-13.5,32.4,-24.5,338.76,68.88,-38.74
12:18:21 AM,-83,-28.9,604.5,47.2,-15.8,40.8,25.4,12.6,-31.4,193.72,-6.16,26.46,-91.4,559,117.2,-41.9,10.7,-0.7,-14,33.5,-22.4,346.26,75.66,-30.8
12:18:22 AM,-132.7,-83.9,471.7,-41.2,-16.3,64.4,24.3,15.2,-31.1,191.2,-1.76,22.82,12.9,413.2,20.3,4.3,85.1,-13.3,-12.6,32.6,-25.1,357.64,73.08,-15.54
12:18:23 AM,-884.9,197.2,1398.4,-111.5,36.8,26.7,20.3,17,-31.8,185.9,-4,23.26,476.8,1506.6,374.8,6,87,88.1,-7.8,30.2,-26.4,354.78,74.48,-11.88
12:18:24 AM,-676,-448.4,1096.8,-8.4,18.8,-60.8,20.4,10.4,-33.3,182.44,-14.78,29.7,163.7,1276.8,175,54.2,-25.9,-53.5,-6,32.7,-23.1,320.16,77.84,-43.52
12:18:25 AM,-176.7,-49,694.7,39,18.7,-16.3,22.8,5.4,-33.7,187.5,-16.56,27.82,-91.8,693.3,279.1,-74.5,-31.9,-21,-6.2,35.6,-20.7,342.38,79.68,-25.18
12:18:26 AM,-125.3,-239.1,595.9,58.1,15.1,-20.4,25.2,4.8,-31.4,193.04,-14.96,28.82,-81.8,526.2,-68,-38.5,-23.4,-23,-6.3,35.2,-22.4,358.1,76.74,-13.36
12:18:27 AM,-368.5,-209.8,304.7,70.4,-5,11.4,23.9,6.5,-31.5,196.9,-14.1,30.44,255.1,437.6,-1,-25.9,-12.2,-18.5,-6.8,33.6,-22.7,351.54,75.08,-23.12
12:18:28 AM,-201,193.7,734.7,64.2,-6.7,37.9,22.1,11.9,-30.6,199.12,-3.88,28.08,-143.4,626.5,362.3,-18,-42.6,73.2,-5.7,32.6,-22.5,358.68,72.8,-20.9
12:18:29 AM,-1335.8,-1130.1,1986,36.4,24.1,73.4,23.1,10.2,-28.1,191.1,-6.32,36.7,183,1997.3,288.5,73.5,61.7,25,-7.4,30.9,-21.9,345.44,69.24,-27.94
12:18:30 AM,-237.6,175.1,923.5,42.1,-24.6,3.4,22.4,8.7,-30,190.34,-6.38,31.92,-213.3,850,664.7,-0.8,-76.7,-17.3,-4.7,33.2,-19.4,358.58,72.54,-14.04
12:18:31 AM,-160.4,-206.7,347.2,-39.1,-29.2,-8.2,21.9,8,-30.6,192.02,-7.96,27.14,-21.8,523.8,27.4,43.3,22.7,-29.9,-3.8,34.7,-19.5,22.4,76.4,7.52
12:18:32 AM,-1654.4,-1018.2,1319.7,1.9,-93.5,36.8,20.3,8,-31.7,185.72,-8.4,31.08,324.4,1530.2,260.3,-85.7,58,-20.6,-1.8,35.7,-17.7,357.62,80.3,-9.88
12:18:33 AM,-155.8,231.7,842.7,-35.5,17.6,-40.1,18.5,6.6,-34.4,188.22,-7.28,28.72,-126.5,481.5,251.4,60.6,12.6,-18.8,0.2,36.9,-16.2,5.62,79.3,-4.72
12:18:34 AM,19.2,-138,565.3,18.4,-37.7,11.6,17.6,5.9,-35.9,189.02,-5.96,24.36,-180.1,491.3,13.4,-63.4,-9.3,-29.2,-0.3,37.7,-16.2,16.6,76.66,4.72
12:18:35 AM,-43.5,109.7,708.3,46.6,-7.7,17.8,14.1,10.5,-35.9,188.42,2.3,18.48,-238.6,548.8,207.3,-56.8,-0.7,-19.5,2.9,35.7,-19.1,32.58,68.02,20.84
12:18:36 AM,-1087.4,-450.5,1979.8,39.8,48.4,28.7,12.8,12,-33.7,188.56,-1.68,22.5,159.3,1981.1,460.4,144.5,98.4,-216,4.5,32.1,-21.9,33.14,68.16,21.92
12:18:37 AM,-949.5,-704.7,778.5,63.9,-29.9,-45.9,15.5,8.6,-34.2,189.66,-14.48,26.54,76.2,1307,81.4,-139.9,-88.8,60.9,8.4,35,-15.6,75.68,77.26,64.14
12:18:38 AM,-408,533.9,556.3,60.2,4.2,65.2,15.2,14.4,-32.9,194.76,-0.42,25.96,180.4,478.9,793.2,-171.6,116.2,-1.5,3.6,32,-24.6,23.16,66.24,9.58
12:18:39 AM,-161.2,-63.1,382.9,0.6,92.2,67.6,15.5,16.5,-32.1,188.5,2.54,30.44,-67.3,654.7,284.9,-62.2,63.8,72.7,-0.2,29,-27.9,2.7,61.88,-7.78
12:18:40 AM,-1094.5,385,1591.4,-118.8,15.1,237.1,13.5,26.1,-25.1,174.36,18.2,37.08,391.4,1516.1,287.2,-144.8,260.1,-163.6,1.1,25.1,-29.9,345.5,59.88,-10.14
12:18:41 AM,-726,-207.5,1116.2,-73.3,-33.7,159,8,19.2,-32,147.82,7.16,35.14,-473.3,945.6,823.9,-95.3,197.8,174.3,17.3,18.3,-29,346.88,52.04,14.56
12:18:42 AM,-115.2,121.6,561.5,14.6,-22.8,94.8,4.2,19.1,-33.2,137.08,7.56,31.94,191.4,-299.8,227,286.7,105.6,163.1,18.5,19.5,-27.8,334.02,55.16,12.94
12:18:43 AM,-177.8,-31,486.8,-86.7,-85.8,30.7,-0.9,16.2,-35.1,128.58,3,25.52,-95.8,321.9,85.3,164.4,25.7,66,13.5,30.5,-18.5,306.22,74.56,-8.36
12:18:44 AM,-54.6,-316.3,1139.7,-79.9,-22.1,42.3,-8.4,10.8,-36.9,124.64,-9.14,13.56,-178.5,1310.5,-148.2,-88.1,243.3,-213.9,17.1,31.2,-11.1,30.9,79.92,83.18
12:18:45 AM,-465.9,-213.7,1463.3,102,79.6,-48.1,-4.1,6.9,-38,128.94,-11.94,22.3,-191,1178.2,844.8,-148.1,-39.1,31.1,25.5,24,-14.1,333.92,64.7,37.04
12:18:46 AM,-331,-45.6,1139.3,26.2,71.9,4.8,-0.3,15.6,-35.6,133.04,-0.36,24.4,-715.3,1032.5,-189.3,123.1,-66.1,-63,23.7,24.8,-15.8,11.66,64.98,58.46
12:18:47 AM,-112.2,7.1,633.2,108.8,0.6,71.4,-1.7,19.4,-33.2,135.76,6.34,19.76,-329.9,596,113,213.3,110.1,-160.5,25.2,19.8,-19.4,6.2,57.22,56.32
12:18:48 AM,-36.7,111.9,437.7,143.4,-54.1,9.8,-5,26.9,-29.9,137.7,16.9,17.28,-306,238.1,152.7,-281.2,-75.8,-12,28.2,15.6,-20.1,354.44,48.44,49.04
12:18:49 AM,-20.6,435.7,975.1,-51.5,76.9,54.7,-8.4,28.7,-26.7,136.9,24.8,11.06,-607.9,636.7,648.6,18.8,-171.8,-66.8,29.4,12.5,-21.9,333.96,38.56,38.26
12:18:50 AM,-628.4,512.9,1163.5,-38.3,67.1,23.2,-8.3,27,-29.6,134.24,22.92,17.9,-375.1,954.2,1218.8,-286.7,194.5,195.3,28.8,8.4,-24,316.36,31.38,32.38
12:18:51 AM,-556.6,431.1,1060.9,20.9,62.3,43.2,-6.2,24.8,-31.8,131.94,18.42,26.8,-240.1,20.1,1228.6,-43.6,-197.9,-162,30.8,5.4,-24.5,285.98,18.26,18.58
12:18:52 AM,-592,174.6,963.4,-76.7,53.7,-27.1,-3.9,23.4,-34.2,129.88,13.3,31.36,-36.8,159.9,1031.8,48.2,-112.7,48.6,27.3,4.2,-28.8,289.18,17.74,9.1
12:18:53 AM,-462.9,-81.3,707,-50,59.3,-110.4,1.5,20.9,-36.2,135.36,3.52,34.68,62.5,338.2,500.3,281.7,-238.2,-105.7,19.8,9.3,-33.9,293.88,26.88,-4.66
12:18:54 AM,-469,30.8,639,-71.5,18.5,-50.1,5.6,17.9,-37.8,140.4,0.06,37.18,320.6,717.1,405.2,126.8,21.5,-64.3,9.2,25.8,-30.9,298.04,51.56,-21.1
12:18:55 AM,-705.7,92,913,-41.2,-27,33.2,5.2,14.9,-39.7,139.82,-2.28,34.38,238.1,1075.3,541.5,-36.7,11.4,-49.2,12.5,30.3,-26.6,296.64,62.54,-19.6
12:18:56 AM,-842.5,2.3,1329.4,-151.4,-32.7,63.2,1.7,9.5,-42.2,128.7,-1.74,30.92,92.9,1113.4,909.4,55.9,140.7,14.8,15.9,32.4,-22.8,288.22,61.3,-14.58
12:18:57 AM,-225.9,-252.2,501.7,-83.8,-35.4,66,-1.1,1.8,-43.2,119.68,-13.5,29.04,52.8,947,-72,-154.2,-51.9,21.7,18.8,34.1,-19.5,290.2,67.64,-13.26
12:18:58 AM,-724.4,-289.2,704.4,-0.9,-33,101.2,-1.2,0,-43.7,110.84,-11.58,35.46,289.2,822.6,511.8,-178.3,122.4,72.3,17.7,32.4,-22.5,274.82,56.68,-19.48
12:18:59 AM,-193.6,204.3,538.5,-39.7,-42.7,113,-3.8,1.5,-44,103.72,-0.42,33.24,-70.6,350.9,601.1,19.1,115.3,62.2,16.2,31.2,-26.1,265.86,39.82,-14.74
12:19:00 AM,-304,-46.9,862.9,50.2,8,97.2,-5.2,0,-44.7,92.4,3.5,26.7,-198.1,693.2,696.1,231.2,195.1,-19.6,21.2,30.9,-23.4,268.24,42.74,1.92
12:19:01 AM,-742.2,13.4,1098.8,-41.7,63.9,48.5,-3.5,-2.4,-44.9,86.42,4.52,28.58,126.5,949,881.9,-28.1,-17.2,11.1,23.6,35.1,-14.6,268.36,50.98,5.14
12:19:02 AM,-924.7,-47.5,924.8,25.9,-15.1,33,-0.3,-3.6,-45.3,83.46,2.64,36.56,211.4,1010.3,558.3,-68.4,57.5,-103.1,25.7,34.5,-13.7,267.38,52.32,4.66
12:19:03 AM,-681.4,-101,903,-57.7,-35.3,46.4,-2.7,-6.8,-45.3,79.62,1.06,34.2,-110.6,952,744.4,96.7,247.5,-14.8,28.5,33.2,-13.1,265.54,49.72,11.2
12:19:04 AM,-252.4,-79.3,591.2,-19.4,-82.1,125.6,-4.8,-12.3,-44.6,71.94,-5.02,26.82,-167.5,547.9,365.7,0.7,65.7,119.1,28.8,35.2,-7.4,263.06,55.76,14.26
12:19:05 AM,-251.6,301,990.5,102.1,-29.8,185,-5.6,-9.6,-45.9,57.68,11.96,16.52,-682.3,545.6,417.2,-185.8,-30.9,-45.9,26.9,37.8,-1.4,256.7,50.68,25
12:19:06 AM,-271.2,398.9,1275.8,-13.8,-111.1,87.3,-8.4,-5.9,-46.4,45.16,18.4,8.66,-864.9,183.6,662.2,-286.7,286.7,155.2,34.7,30,-11.1,249.32,27.38,40.16
12:19:07 AM,43.1,519.7,1491.3,28.1,-68,-12.4,-19.7,-4.7,-43.7,38,19.88,-7.68,-819.4,246.9,746.5,-113.7,24.4,-166.3,31.1,31.4,-17.1,234.84,23.2,42.28
12:19:08 AM,169.6,697.3,1188,154.8,-82.9,-124,-26.6,1.7,-41.4,46.28,25.24,-11.68,-505,271.8,870.2,-167.8,25,216.9,27.6,32,-21.9,236.82,22.5,26.92
12:19:09 AM,-8.2,389.2,644,109.7,104.6,-14,-25.7,7.7,-41.2,50.8,30.32,-10.48,-195.4,-127,170.5,15.6,136.6,-57.3,38.4,24,-14.4,269.16,35.6,25.82
12:19:10 AM,-198.7,319.9,-136.3,28.7,32,-33.1,-20,8,-44.2,50.44,33.6,-3.4,-132.2,-65.9,1031.6,-206.3,286.7,286.7,36,26.7,-15.8,244.74,21.02,27.06
12:19:11 AM,-16,730,856.7,-21.7,131,-1.2,-16.4,8.9,-45.6,55.06,37.12,4.94,-396.7,434.7,797,22.8,39.6,152.2,28.2,35.6,-14.6,237.36,28.88,18.42
12:19:12 AM,-187.6,578.6,1103,-40.9,56.2,-129.4,-9.2,8.3,-46.8,57.78,31.3,11.7,-655.9,270.5,702.3,286.7,-233.7,-223,23.9,40.5,-11.7,235.54,31.88,16.84
12:19:13 AM,-468.9,679.4,929.1,90.7,-53,90.1,-9.8,8.7,-47.2,63.06,32.5,16.74,-97.9,675.9,879.7,-94.3,71.5,-97.6,27.2,38,-11.3,240.82,29.3,12.14
12:19:14 AM,-357.2,836.6,819.4,-50.6,136,98.5,-9.6,9.8,-47.6,53.42,39.48,13.88,-197.8,112.7,1238.6,-165.1,195.6,75.2,30.8,32.1,-19.4,233.7,11.64,19.24
12:19:15 AM,-409.6,252.1,392.5,-121.9,18.1,133.1,-7.7,4.1,-48.5,36.64,33.12,7.84,-481.4,472.3,292.6,286.7,-190,-281.1,42.5,23.4,-9,262.88,24.94,23.9
12:19:16 AM,30.9,473.8,214,-18.1,50.2,85.6,-7.4,-1.8,-47.9,23.92,30.8,-0.9,-458,-54.6,763.7,-286.7,286.7,261.4,36.3,29.6,-10.4,248.42,24.8,38.2
12:19:17 AM,243.1,694.7,1002,-45.1,87.8,128.8,-4.2,-4.1,-47.9,19.72,26.72,0.34,-807.9,692.6,511.9,223.7,-132.7,-38.6,35,31.7,-3.8,261.96,38.04,39.04
12:19:18 AM,-381.2,580,1260.2,-90.9,-18,25.3,4.4,-9.8,-45.7,6.68,20.1,4.68,-1089.2,282.8,724.1,-286.7,286.7,262.8,32.1,31.7,-12.3,243.66,30.78,39.66
12:19:19 AM,394.7,1144.5,1398.4,24.3,255.9,13.6,-0.9,-1.7,-47.1,5.92,28.48,-1.58,-441.8,513.3,-244.9,286.7,-286.7,200.3,19.7,38.1,20,235.78,48.84,32.38
12:19:20 AM,-26.5,511.6,334,11.5,-14.3,-32.3,5.2,-1.5,-45.9,14.14,26.78,9.2,-342.6,584.3,-381,-49.3,-175.1,286.7,34.8,0,29.3,209.96,64.14,-6.88
12:19:21 AM,88.9,493.8,367.6,-56.6,119,-28,3.6,1.4,-45.9,15.34,32.1,7.34,134.9,744.4,90.1,4.8,286.7,191.4,22.5,39.7,-3.2,185.54,41.82,-30.1
12:19:22 AM,-153.2,793.7,1085.9,-125.9,58.9,-45.2,9.8,-6.3,-42.2,15.78,21.24,14.14,-342.6,637.9,931.1,-196.2,149.2,-71.1,18,41.2,-6.9,192.9,27.84,-5.62
12:19:23 AM,-1183.8,467.4,1803.8,-16.8,41.8,-121.7,8.3,-6.3,-41.6,15.7,19.16,14.14,824,1318.8,743.6,106.1,-283.3,-206.4,7.5,43.4,-6,180.3,32.38,-13.02
12:19:24 AM,-370.1,299.5,1321.2,7.3,-89.9,21.6,4.5,-5.6,-42.2,19.82,19.72,13.32,95.7,939.2,610.5,-197.6,3.6,-53.7,11.1,41,-10.1,186.36,30.4,-10.3
12:19:25 AM,-307.4,-21.8,309.6,-19.5,46.1,57,-1.7,-6.2,-43.4,18.38,14.82,11.22,-925.3,-1544,1810.9,-210.1,-95.7,60.2,23.4,13.1,-34.7,191.26,3.7,8.3
12:19:26 AM,-66.1,260.8,733.5,25,12.7,116.4,-2.9,-5.4,-44.6,10.02,21.1,3.62,-113.1,-153.8,417.2,-87.8,-62.4,96,22.1,12.5,-37.2,186.42,0.38,6.46
12:19:27 AM,25.2,125.7,689,-60.1,14.6,36.6,-0.5,-12.2,-42.7,5.32,12.58,3.8,-394.9,-312.4,763.3,-202.4,-7.4,-8.7,18.6,9.6,-39.5,188.22,-8.28,4.6
12:19:28 AM,-307.4,258.4,1400.3,-91.8,50.1,-2,0.9,-16.5,-40.4,6.76,6.6,8.14,-557.4,-923.8,1152.8,-58.3,-133.1,-29.9,22.8,3.2,-38,180.56,-22.44,16.04
12:19:29 AM,-317.7,-338.9,1224.9,3.6,34.5,-58.2,1.1,-20,-39,13.16,-2.1,11.76,-377,-335,1257.4,12.9,-68.9,-15.9,20.4,2.9,-38.7,183.3,-21.36,15.06
12:19:30 AM,-366.9,-89.9,964.9,57.4,21.5,-82.3,1.1,-18.5,-40.4,22.7,-3.1,16.18,-45.6,-366,859.9,87.2,56.9,-128.4,18,3,-40.7,193.84,-19.7,10.78
12:19:31 AM,-217.5,107.8,552.1,52.3,-35.7,-61.5,0,-15.6,-41.7,32.04,4.76,18.38,67.1,-222.8,535.5,74.2,20.3,-163.7,20.4,2.7,-39.3,213.18,-17.56,5.88
12:19:32 AM,-97.5,383.5,698.3,13.4,4.5,-22.9,-2.4,-12.2,-42.5,36.9,13.32,15.02,107.8,-357,614.8,16,-73.7,-26.5,17.4,2.6,-40.1,224.92,-17.9,-3.3
12:19:33 AM,-262.8,278.3,1175.9,22.2,33.9,39.4,-4.7,-11,-42.3,37.98,14.66,9.84,439.9,-285.2,1218.5,19.4,-25.6,-177.5,15.9,2.2,-40.2,234.86,-15.5,-6.96
