59:00.2,-940.7,-312.4,4.9,-0.6,1.6,-2.2,41.6,-18.2,-4.1,50.2,-18.68,88.84,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.3,-917,-342.8,24.5,6.4,2,4.3,41.7,-18.2,-3.8,50.66,-18.92,88.88,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.4,-943.9,-325.8,30.6,8.7,4.1,6.8,41.2,-18,-4.7,51.64,-18.56,88.28,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.5,-879.4,-303,10.5,11.9,17.5,13.5,43.1,-17.9,-4.4,52.82,-17.82,89.08,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.6,-936.7,-274.1,-37.7,15.3,52,24.3,44.4,-15.9,-3,54.36,-16.28,91.04,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.7,-1032.5,-218.4,-130.8,10.5,50.9,7.6,46.8,-15.6,0.6,56.14,-13.86,96.88,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.8,-995.3,-239,-226.6,11.2,33,6.2,48,-15.2,4.2,57.18,-13.48,101.54,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:00.9,-935.4,-250.6,-244.3,15.9,21.1,18.3,48.9,-14.6,6.6,58.74,-12.82,103.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.0,-964.3,-207.8,-210.7,-0.1,5,7.9,49.4,-13.2,6.9,60.32,-11.16,104.48,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.1,-962.8,-205.5,-261.6,-6.1,-6.2,1.1,49.8,-13.7,7.4,59.84,-10.72,104.38,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.2,-893.4,-228.4,-237,0.3,4,1.1,50.1,-13.2,6.3,59.52,-11.16,104.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.3,-980.8,-206.1,-253.5,-5.8,-10.4,-1.5,49.2,-14.1,6.9,59.22,-11.12,103.72,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.4,-965.4,-202.3,-207.1,-6.8,7.5,2,49.8,-13.7,6.6,58.82,-11.02,103.44,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.5,-945.7,-227.8,-229.4,-5.7,9.2,-2.8,50.3,-14.1,7.2,58.02,-11.44,104.42,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.6,-946.5,-189,-294.5,-3.2,20.5,11.2,49.5,-13.7,8.4,57.42,-10.9,106.44,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.7,-951.7,-182.5,-309.5,-20.4,19.3,4,50.6,-12.2,11.1,56.62,-9.8,108.12,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.8,-957.8,-207,-327.5,-24.5,-11,-15.7,50,-13.4,12.6,54.18,-9.64,109.38,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:01.9,-950.7,-213.1,-301.9,-17.5,-21.2,-19.6,49.5,-14.7,11.6,51.64,-11,108.44,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.0,-937.8,-243.9,-255.7,-11.4,-12,-13.2,49.1,-16.8,10.1,49.62,-12.46,107.04,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.1,-925,-239.2,-275.9,-7.5,-9.3,-7.8,48.8,-17.1,10.2,48.28,-13.4,106.4,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.2,-873,-287.8,-247.2,3.1,-2.6,1.5,48.2,-17.3,9.8,47.76,-14.02,106.36,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.3,-983.4,-244.9,-261.1,10.4,13.4,11.1,48.6,-17.6,10.4,48.76,-14.12,106.74,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.4,-885.7,-259,-240.5,23.2,13.2,7.8,48.6,-17.1,11.1,50.92,-13.94,108.12,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.5,-912.5,-201.2,-305.7,1.3,8.8,0.8,48.8,-15.9,11.4,52.34,-13.28,107.84,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.6,-913.5,-232,-318.1,0.5,-6.1,1.1,48.6,-16.1,11.6,52.42,-13.18,108.68,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.7,-1245.2,-754.4,-585.4,-11.4,-37.3,10.7,49.1,-16.1,11.3,51.08,-13.32,108.04,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.8,-949.7,-267.2,30.4,31.5,-75,71.8,49.4,-10.1,5.7,53.98,-12.7,99.14,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:02.9,-533.4,288.8,-125.4,30.7,-41.1,9.3,48.2,-5.1,-4.5,58.48,-4.48,88.86,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.0,-1082.7,-89.2,-161.7,16.8,23.3,2.7,48.6,-4.1,-4.8,60.5,-1.12,92.06,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.1,-879.9,-27.6,-126.7,-5.7,30,-9.2,48.5,-3.6,-3.5,61.7,-2.1,94.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.2,-951.1,-39.3,-159,-28.6,11.7,-21.3,48.9,-5.2,-0.8,59.72,-2.86,96.18,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.3,-1163.9,-177,-15,-26.4,-56.6,-17.9,46.8,-7.7,-0.8,56.62,-4.66,93.46,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.4,-814.6,-181.3,141.5,-11.7,-35.2,10.5,45.9,-7.8,-4.1,55.12,-8.32,86.92,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.5,-884.4,-7.7,-8.2,4.8,13.3,-11.5,44.6,-8.3,-5,54.98,-7.14,85.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.6,-1022,-169.8,-25.9,8.2,27.1,-10.8,46.1,-9.3,-3.6,55.56,-7.58,89.76,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.7,-953.9,-310,-192,-11.3,19.2,-15.2,47.4,-11,-1.8,55.24,-9.78,93.74,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.8,-1971,-508,-137.9,-40.4,-105.2,-23.6,47.1,-14.6,0,53.28,-14.2,95.34,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:03.9,-978.4,-270.8,-44.8,-24.8,-44.2,-15.6,45.7,-16.1,-1.5,50.48,-16.56,93.48,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.0,-921.7,-333.7,-45.3,-4.3,-6.6,-1.4,45.6,-17.4,-2.4,48.24,-17.48,91.38,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.1,-947.9,-271.2,-61.7,18,18.3,10.3,45.2,-17,-3,49.34,-18.1,91.8,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.2,-931.9,-280.8,-37.8,14.5,5.1,0,45.7,-16.5,-2.6,51.24,-16.76,92.36,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.3,-935,-262.2,-69.9,1.9,-4.1,-6.5,46.1,-16.7,-3,52.36,-16.44,91.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.4,-905.1,-307.6,-27.1,2.2,-1,-5.6,45.7,-16.8,-3.3,52.7,-17.16,91.56,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.5,-932.4,-320.5,-55.4,5.3,8.2,9.2,45.6,-17.9,-3,53,-17.58,91.68,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.6,-948.5,-240.8,-52.7,5.6,13.3,11.2,45.5,-16.8,-3,53.92,-16.22,92.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.7,-1038.1,-265.9,-101.8,-0.4,9.5,7.2,47,-16.1,-2.9,54.3,-15.12,93.62,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.8,-986.9,-300.7,-125.1,-3.5,1.6,-1.5,47.7,-15.9,-1.2,54,-15.2,94.26,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:04.9,-940.9,-271.2,-79.8,0.9,-5.5,-1,46.8,-16.7,-1.5,54.04,-15.78,94.14,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.0,-962.4,-257.4,-108.3,-2,3.9,-1.2,47,-17.1,-1.8,54.06,-15.98,93.76,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.1,-993.3,-313.9,-148.2,-7,15.3,11.2,47,-17.1,-0.8,53.74,-15.78,94.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.2,-1345.2,-1093.7,-271,27.1,-38.1,74.4,48.2,-15.3,0.3,52.58,-14.92,96.04,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.3,-1218.1,-84.7,218,46.1,17.9,84.4,50.7,-5.6,0.8,57.94,-8.96,96.42,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.4,-490.5,383.6,-250.4,49,-92.6,-23.1,50.6,0,-4.8,64.26,-1.22,87.2,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.6,-1157.5,171.4,-353.8,25.1,-24.5,-67.9,47.1,-1.5,-9.3,68.22,-1.54,87.9,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.6,-1043.2,-337,4.6,8.6,8.4,-8.1,45.5,-4.4,-8.7,70.36,-6.58,91.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.8,-949,-167.8,36.1,-38.8,-17.3,3.6,43.5,-4.7,-9.9,69.32,-8.04,87.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:05.9,-960.7,-53.9,-17.1,-28.8,-7,-5.7,43.1,-6.6,-9.6,66.26,-7.64,87.48,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.0,-1075.9,-154.3,105.2,-41.6,-39.1,-8.5,42.9,-8.4,-8.4,62.54,-6.14,85.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.1,-996.7,-277.7,152.3,-10.1,-25.1,13.4,41.2,-8.9,-11.1,59.74,-9,82.52,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.2,-893.5,-184.4,139.1,13.9,-18.6,7.6,40.7,-7.5,-12,60.48,-9.88,78.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.3,-1023.3,-79.2,118.7,8.2,-25.8,-6.2,39.7,-6.8,-13.7,61.58,-9.34,78.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.4,-949.9,-60.1,204.7,-14.7,-20.7,-17.2,38.2,-7.5,-15.8,61.84,-8.08,76.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.5,-939.5,-133.4,212.5,-42.4,-0.4,-7.6,37.5,-9.3,-16.5,59.4,-8.42,75.26,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.6,-924.5,-84,164.7,-54.8,-8.7,3.6,35.9,-12.2,-14.9,54.38,-8.5,76.68,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.7,-1007.8,-254,108.7,-41.2,-4.9,-1.5,38,-13.7,-12.9,49.36,-9.26,78.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.8,-825.3,-430.8,-31,-31.5,57,-6.1,38.9,-15.3,-9.5,45.44,-13.46,83.48,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:06.9,-1041.8,-635.7,161.2,-11.7,-21.6,-7.5,41,-17.7,-4.8,43.56,-18.34,87.7,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.0,-872,-439.5,103.9,-11.1,-15.5,-7,40.4,-19.2,-6.3,41.82,-23.38,85.74,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.1,-991.3,-305.7,56.7,11.1,11.1,8.1,40.4,-20.1,-6.2,41.9,-21.6,86.66,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.2,-985.9,-340.7,68.7,10.1,6.7,3.3,41.4,-19.7,-5.4,43.26,-20.18,86.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.3,-916.5,-342.5,73.6,14.2,20.4,3.3,41.7,-19.8,-5.1,44.42,-19.52,87.58,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.4,-974.4,-340.7,22.4,23.7,37.8,19.4,44.1,-18.6,-3.5,46.48,-18.64,90.08,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.5,-998.1,-298.5,-36.8,14.6,29.7,2.5,46.2,-17.7,-1.2,48.58,-16.86,93.56,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.6,-882.3,-289.5,-85.9,10.7,37,12,46.8,-17.3,0.3,49.9,-16.38,96.92,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.7,-1005.7,-234.4,-133.7,-7,24.8,10.4,49.1,-15.6,3.6,50.92,-13.54,99.94,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.8,-976.7,-269.2,-150.9,-32.2,-16.6,-5.5,48.6,-15.3,4.2,48.56,-13.02,100.24,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:07.9,-928.2,-284.6,-128.1,-30.5,-21.4,-17.5,47.1,-16.8,4.2,44.86,-13.82,99.06,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.0,-928.2,-303.6,-167,-16.9,-15.9,-17,46.8,-18.2,3.8,41.96,-15.94,98.56,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.1,-909.9,-333.1,-168.6,-1.7,-9.1,-9.7,45.6,-18.9,3,40.54,-17.64,98.16,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.2,-919.9,-325.7,-169.9,1,8.9,5.5,45.2,-19.8,3.3,40.68,-18.26,97.96,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.3,-863.9,-329.9,-180.4,16.2,44,21.1,46.1,-19.1,5.1,41.74,-17.72,99.84,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.4,-912.4,-290.5,-312.5,32.2,48.9,41.9,47.1,-17.6,7.4,44.48,-15.2,104.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.5,-1018,-139.7,-282.1,7,-14.2,4.8,49.7,-15.3,10.1,47.66,-11.88,106.26,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.6,-938.6,-233,-199.9,-6.9,-45.8,-9.3,48.9,-15.6,6.8,47.2,-12.18,102.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.7,-925.6,-263.7,-161.2,9.7,-18.7,5,48.3,-15.5,3.3,46.9,-13.2,98.94,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.8,-975.9,-227.5,-121.5,2.1,-11.7,0.6,48,-15,2,48,-12.88,97.54,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:08.9,-1026.2,-181.1,-173.2,-11.4,6.4,-0.7,48.3,-15.3,1.4,47.4,-12.24,97.12,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.0,-1406.4,-154,-456.2,-25.7,-92.3,-10.8,48,-14.6,1.4,45.18,-11.64,98.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.1,-1172.2,66.8,-89.5,-131.7,-195.2,77,45,-12.9,-6.5,37.2,-6.18,87.88,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.2,-756.5,-216.3,-35.7,-235.5,-283.4,140.3,38.9,-10.7,-18,15.98,0.26,65.84,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.3,-738.8,-237.7,640.7,-118,-59.4,137.3,33.7,-12.6,-23.7,355.82,-2.56,46.86,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.4,-593.7,218.6,510.2,84,52.5,136,41,-11.3,-21.2,344.46,6.54,50.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.5,-1285.5,485.9,166,-72.6,29.9,-75.1,51,-12.6,-10.8,346.5,15.18,69.94,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.6,-829,-73,162.9,-254,-75.7,-9.5,47.6,-26.6,-14.4,331.42,2.46,61.66,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.7,-544.1,-797.1,225,-167.4,-140.1,-52,39.9,-45.6,-13.7,315.14,-16.28,55.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.8,-1430.8,-1079.2,1248,35.1,39.5,-2.5,17.7,-80.6,-13.2,315,-28.16,47.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:09.9,-1924,-840.3,936.6,55.3,6.5,85.6,17,-82.8,-9.8,318.4,-27.42,47.2,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.0,-840,-624.3,802.8,248.1,139.5,161.9,22.8,-72.6,-12,326.3,-12.24,45.96,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.1,-633.9,587.6,-95.3,131.6,187,178.7,13.1,-47.4,20.1,338.46,17.74,68.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.2,-864.3,713.3,-409.2,63.3,35.6,123.7,-2.6,-29.7,51,344.92,33.52,84.34,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.3,-247.7,652.5,-73.8,-43.5,-99.4,108.3,-14.7,-22.8,63,338.86,47.34,82.04,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.4,-135.2,620.4,152.6,-107.3,-132.6,-44,-17.9,-20.1,52.8,320.06,50.3,59.8,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.5,-589.7,451.6,549.1,-164.3,49.3,-89.6,-9,-30.9,39.6,307.62,30.96,43.64,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.6,-1067,683.5,924.9,140.1,-41,150.1,-7.4,-29.6,38.7,307.98,29.02,48.22,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.7,246.1,833.1,-159.8,53.6,-16.1,96.7,-17,-18.6,39.3,303.42,53.28,41.96,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.8,-194.2,720.2,205.8,-220.5,75.3,-105.3,-16.1,-24,36.6,295.88,50.56,39.72,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:10.9,-1126.9,367,1196,-25.5,4.6,-9.9,-5.2,-29.9,37.4,292.28,29.4,41.06,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.0,-600.1,420.2,355.9,215.4,7.1,113.6,-9.8,-27.2,43.1,298.48,36.26,49.5,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.1,-14,965,-140,-47.8,71.1,-31.6,-16.2,-18,49.7,307.32,52.78,62,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.2,-686.9,769.8,565.6,-143.5,7.9,-94.2,-10.5,-25.2,42.5,293.12,41.12,53.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.3,-1160.2,673.2,913.4,73.3,-54.2,84.5,-7.4,-22.5,41.1,289.02,32.54,53.78,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.4,-71.3,882.1,14.6,87.5,-26.8,112.5,-14.9,-20.4,43.7,288.12,49.5,47.18,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.5,163.9,667.8,-107.8,-114.2,4.7,-57.1,-17.4,-17.4,40.7,282.36,57.6,41.06,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.6,-887.9,330.9,717.9,-153.8,58.4,-97.4,-10.1,-27.5,45.2,277.82,38.38,44.64,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.7,-877.1,543.7,978.9,148.5,-43.1,84,-6.9,-28.4,41.6,279.28,31.2,44.3,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.8,52.8,618.4,-376.2,181.4,25.2,74.2,-16.5,-18.5,45.5,294.32,52.14,54.42,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:11.9,-57.6,1006.1,-0.4,-138.6,32.4,-113.9,-22.2,-15.9,53.9,298.2,56.36,64.52,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.0,-1211.5,757.4,816.5,-97.6,74.1,-55.6,-13.7,-21.6,46.4,282.52,37.68,59.12,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.1,-789.2,803.3,588.8,135.5,-87.3,133.3,-17.3,-21,48.5,280.92,39.58,53.66,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.2,177.6,862.4,-156.4,16.5,-80.6,67.7,-21.2,-14.7,48.6,282.22,58.58,52.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.3,-136.5,529.6,205,-172.8,47.5,-105.6,-20.9,-19.8,43.5,273.34,56.54,45.2,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.4,-1152.5,582.4,994.4,-45.9,21.1,-16.5,-11.4,-25.8,42.5,267.04,35.4,46.02,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.5,-429.4,446.3,587.6,201,-72.3,96.1,-15.9,-24.2,43.7,269.2,40.96,42.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.6,95.8,896.9,-433.6,40.7,8,-9.4,-24.5,-14,53.6,282.1,60.1,52.06,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.7,-361.6,821.1,391.7,-193.6,72.8,-132.5,-23.6,-19.5,52.7,277.5,51.76,56.12,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.8,-1252.8,840.6,1161.3,16.8,-28.4,19.4,-11.6,-17.9,40.1,267.94,34.3,51.54,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:12.9,-308.4,851.9,223.1,123.9,-66.9,138.6,-19.7,-23,44.1,269.66,46.6,48.44,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.0,334.1,717.1,-210.7,-66.5,-67.3,11.8,-22.5,-14.3,42,262.72,61.94,38.16,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.1,-656.3,326.3,542.8,-185.3,87.6,-124.7,-16.5,-25.5,40.8,257.54,46.42,40.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.2,-968,564.7,1183,110.8,-43.8,65.6,-9.8,-26.6,40.1,256.92,33.6,42.16,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.3,37.2,519.6,-158.7,222.4,-43.1,59.4,-20.9,-20.9,41.7,265.72,52.96,40.3,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.4,67.3,928.7,-259.3,-119.9,37.6,-98.6,-27.2,-14.3,50.7,278.14,61.3,54.6,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.5,-953.1,905.4,1209.8,-137.6,28.7,-105.1,-16.4,-21.3,38.9,265.38,40.98,52.26,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.6,-1082.9,748.8,871,115.2,-73.3,125.7,-9.8,-21.9,35.7,265.78,37.08,48.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.7,313.7,824.7,-220.3,44.2,-79.6,104.8,-23,-14.1,39.5,264.56,58.36,40.52,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.8,113.2,482.6,172.1,-189.7,58.5,-115.2,-23.1,-17.6,32.1,254.7,56.56,29.58,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:13.9,-1108.1,580,1271,8.2,17.7,-2,-12.9,-24.5,29.6,255.9,36.94,37.96,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.0,-288.9,591.2,355.9,215.8,-45,90,-19.2,-21.6,34.1,262.34,46.44,40.32,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.1,272.8,938.3,-348,-58.8,9.5,-49.7,-29.4,-11.3,44.2,271.98,62.76,48.64,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.2,-726.3,697.7,1136.2,-154.5,95.7,-135,-20,-20,37.5,264.34,46.64,52.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.3,-1064.6,807.2,1093.7,93.8,-38.6,88.4,-12.2,-19.2,32,260.84,37.32,49.64,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.4,4.4,884.4,-51.4,82.9,-47.5,121.8,-24.6,-16.7,40.8,261.92,56.64,46.82,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.5,255.8,658.8,-61.4,-140.5,15.7,-69.8,-27,-13.4,32.9,252.34,62.9,33.48,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.6,-1011.8,610.4,1218.1,-88.2,27.9,-35.6,-15.5,-23.6,35.2,248.86,44.14,41.76,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.7,-397.5,473.5,802.1,202.5,-90.5,99.7,-21.8,-20.7,38,249.26,47.88,37.92,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.8,287.9,886.8,-461.7,34.5,13.7,-37.8,-31.5,-10.2,44,261.54,66.64,44.98,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
59:14.9,-272.5,914,134.4,-192.6,141.6,-138.7,-29.3,-19.7,46.7,261.78,56.4,57.34,0,0,0,0,0,0,44,-31.5,-10.2,144.2,-14.9,121.62
